Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
NM-011,De Baca County,59.1,118,2.6,56.5
NM-013,Dona Ana County,63.4,124,3.3,60.1
NM-015,Eddy County,63.3,119,2.8,60.5
NM-017,Grant County,57.8,124,3,54.8
NM-019,Guadalupe County,56.5,119,2.5,54
NM-021,Harding County,55.4,118,2.1,53.3
NM-023,Hidalgo County,61.7,124,2.8,58.9
NM-025,Lea County,61.7,118,2.4,59.3
NM-027,Lincoln County,55.8,119,2.5,53.3
NM-028,Los Alamos County,48.6,122,2.5,46.1
NM-029,Luna County,62.6,124,2.8,59.8
NM-031,McKinley County,50.4,119,2.1,48.3
NM-033,Mora County,49.4,122,2.5,46.9
NM-035,Otero County,59.4,122,2.8,56.6
NM-037,Quay County,58.4,117,2,56.4
NM-039,Rio Arriba County,47.2,123,2.6,44.6
NM-041,Roosevelt County,58.8,117,2.4,56.4
NM-043,Sandoval County,51.8,123,2.6,49.2
NM-045,San Juan County,53.3,124,2.9,50.4
NM-047,San Miguel County,54.2,120,2.3,51.9
NM-049,Santa Fe County,50.9,122,2.4,48.5
NM-051,Sierra County,59.3,122,2.8,56.5
NM-053,Socorro County,55.8,123,2.8,53
NM-055,Taos County,45,123,2.9,42.1
NM-057,Torrance County,52.6,122,3.1,49.5
NM-059,Union County,52.8,105,1.3,51.5
NM-061,Valencia County,56.9,123,2.9,54
NY-001,Albany County,48,110,1.7,46.3
NY-003,Allegany County,46.5,112,1.8,44.7
NY-005,Bronx County,55.5,115,2.9,52.6
NY-007,Broome County,46.7,97,1,45.7
NY-009,Cattaraugus County,46.5,109,1.8,44.7
NY-011,Cayuga County,47.1,97,1,46.1
NY-013,Chautauqua County,47.7,108,1.8,45.9
NY-015,Chemung County,47.8,115,1.9,45.9
NY-017,Chenango County,45.9,108,1.5,44.4
NY-019,Clinton County,43.4,107,1.7,41.7
NY-021,Columbia County,49.2,111,2.1,47.1
NY-023,Cortland County,45.3,101,1.1,44.2
NY-025,Delaware County,45.2,105,1.4,43.8
NY-027,Dutchess County,50.3,114,2.5,47.8
NY-029,Erie County,48.1,111,1.9,46.2
NY-031,Essex County,41.8,103,1.4,40.4
NY-033,Franklin County,42,106,1.7,40.3
NY-035,Fulton County,45,104,1.3,43.7
NY-037,Genesee County,47.6,105,1.5,46.1
NY-039,Greene County,46.4,104,1.4,45
NY-041,Hamilton County,41.2,105,1.4,39.8
NY-043,Herkimer County,43,104,1.3,41.7
NY-045,Jefferson County,45.5,106,1.9,43.6
NY-047,Kings County,55.7,113,2.7,53
NY-049,Lewis County,43.2,112,1.9,41.3
NY-051,Livingston County,48.2,111,1.9,46.3
NY-053,Madison County,45.5,106,1.4,44.1
NY-055,Monroe County,48.9,110,2,46.9
NY-057,Montgomery County,46.9,96,1,45.9
NY-059,Nassau County,54.7,114,2.8,51.9
NY-061,New York County,55.7,114,2.9,52.8
NY-063,Niagara County,48.8,108,1.8,47
NY-065,Oneida County,45.4,104,1.4,44
NY-067,Onondaga County,47,103,1.2,45.8
NY-069,Ontario County,47.8,107,1.5,46.3
NY-071,Orange County,50.6,116,2.7,47.9
NY-073,Orleans County,48.1,101,1.5,46.6
NY-075,Oswego County,46.7,109,1.8,44.9
NY-077,Otsego County,44.9,96,0.9,44
NY-079,Putnam County,51,116,2.7,48.3
NY-081,Queens County,55.3,112,2.6,52.7
NY-083,Rensselaer County,48,114,2.4,45.6
NY-085,Richmond County,55.7,115,2.9,52.8
NY-087,Rockland County,52.6,116,2.9,49.7
NY-089,St. Lawrence County,43.8,109,2,41.8
NY-091,Saratoga County,46.9,113,2.1,44.8
NY-093,Schenectady County,47.7,111,1.7,46
NY-095,Schoharie County,45.4,97,0.9,44.5
NY-097,Schuyler County,47.2,112,1.7,45.5
NY-099,Seneca County,47.9,91,0.9,47
NY-101,Steuben County,46.8,111,1.7,45.1
NY-103,Suffolk County,53.3,117,3,50.3
NY-105,Sullivan County,47.2,112,2,45.2
NY-107,Tioga County,47.1,104,1.2,45.9
NY-109,Tompkins County,46.6,97,1,45.6
NY-111,Ulster County,48.1,111,2.1,46
NY-113,Warren County,44.1,111,1.8,42.3
NY-115,Washington County,46.8,112,2.3,44.5
NY-117,Wayne County,47.7,93,1.1,46.6
NY-119,Westchester County,53,116,3,50
NY-121,Wyoming County,46.5,111,1.8,44.7
NY-123,Yates County,47.7,108,1.5,46.2
NC-001,Alamance County,60,115,1.9,58.1
NC-003,Alexander County,58.8,112,1.7,57.1
NC-005,Alleghany County,53.6,124,2.6,51
NC-007,Anson County,63.7,124,2.9,60.8
NC-009,Ashe County,52.2,123,2.4,49.8
NC-011,Avery County,51.2,117,2.1,49.1
NC-013,Beaufort County,63.6,123,2.6,61
NC-015,Bertie County,62,125,2.6,59.4
NC-017,Bladen County,64.1,124,2.4,61.7
NC-019,Brunswick County,64.8,123,2.4,62.4
NC-021,Buncombe County,55.5,121,2.3,53.2
NC-023,Burke County,58.8,119,2,56.8
NC-025,Cabarrus County,61.6,121,2.2,59.4
NC-027,Caldwell County,58.1,112,1.7,56.4
NC-029,Camden County,62.2,125,3,59.2
NC-031,Carteret County,64.9,123,2.6,62.3
NC-033,Caswell County,59.1,108,1.4,57.7
NC-035,Catawba County,60,121,2.1,57.9
NC-037,Chatham County,61.2,117,2.1,59.1
NC-039,Cherokee County,57.7,118,1.9,55.8
NC-041,Chowan County,62.6,124,2.9,59.7
NC-043,Clay County,56.4,121,2.3,54.1
NC-045,Cleveland County,60.6,122,2.1,58.5
NC-047,Columbus County,64.5,123,2.4,62.1
NC-049,Craven County,63.8,123,2.6,61.2
NC-051,Cumberland County,63.8,124,2.7,61.1
NC-053,Currituck County,62.3,124,2.9,59.4
NC-055,Dare County,62.8,116,1.6,61.2
NC-057,Davidson County,60.2,119,2.2,58
NC-059,Davie County,59.9,122,2.6,57.3
NC-061,Duplin County,63.4,124,2.4,61
NC-063,Durham County,60.3,118,2,58.3
NC-065,Edgecombe County,61.8,123,2.3,59.5
NC-067,Forsyth County,59.6,121,2.5,57.1
NC-069,Franklin County,61.1,123,2.8,58.3
NC-071,Gaston County,61.8,124,2.9,58.9
NC-073,Gates County,61.4,124,2.5,58.9
NC-075,Graham County,55.5,118,1.9,53.6
NC-077,Granville County,59.9,123,2.5,57.4
NC-079,Greene County,63,123,2.5,60.5
NC-081,Guilford County,59.8,117,2.1,57.7
NC-083,Halifax County,61.3,124,2.7,58.6
NC-085,Harnett County,62.9,124,2.6,60.3
NC-087,Haywood County,52.4,118,2.1,50.3
NC-089,Henderson County,56.4,115,1.8,54.6
NC-091,Hertford County,61.2,123,2.2,59
NC-093,Hoke County,63.7,124,3,60.7
NC-095,Hyde County,64.2,123,2.5,61.7
NC-097,Iredell County,60,123,2.5,57.5
NC-099,Jackson County,53.8,118,1.9,51.9
NC-101,Johnston County,62.9,124,2.7,60.2
NC-103,Jones County,63.6,124,2.6,61
NC-105,Lee County,62.2,123,2.5,59.7
NC-107,Lenoir County,63.3,123,2.5,60.8
NC-109,Lincoln County,60.8,124,2.5,58.3
NC-111,McDowell County,58.2,121,2.3,55.9
NC-113,Macon County,55,120,2.1,52.9
NC-115,Madison County,56.2,123,2.5,53.7
NC-117,Martin County,62.5,124,2.6,59.9
NC-119,Mecklenburg County,62.2,124,2.8,59.4
NC-121,Mitchell County,52.7,121,2,50.7
NC-123,Montgomery County,62.5,124,2.7,59.8
NC-125,Moore County,62.8,124,2.9,59.9
NC-127,Nash County,61.4,123,2.5,58.9
NC-129,New Hanover County,65,124,2.5,62.5
NC-131,Northampton County,61,124,2.5,58.5
NC-133,Onslow County,64.4,125,2.7,61.7
NC-135,Orange County,59.9,116,2,57.9
NC-137,Pamlico County,64.4,122,2.4,62
NC-139,Pasquotank County,62.5,125,3.1,59.4
NC-141,Pender County,64.3,124,2.6,61.7
NC-143,Perquimans County,62.5,125,3,59.5
NC-145,Person County,59,118,2,57
NC-147,Pitt County,63,123,2.5,60.5
NC-149,Polk County,59.9,114,1.5,58.4
NC-151,Randolph County,60.6,116,1.9,58.7
NC-153,Richmond County,64,124,3.3,60.7
NC-155,Robeson County,64.5,124,2.8,61.7
NC-157,Rockingham County,59.3,115,1.9,57.4
NC-159,Rowan County,60.6,120,2.3,58.3
NC-161,Rutherford County,60.2,118,2,58.2
NC-163,Sampson County,63.4,124,2.5,60.9
NC-165,Scotland County,64.4,125,3.3,61.1
NC-167,Stanly County,62.3,121,2.3,60
NC-169,Stokes County,59,123,2.5,56.5
NC-171,Surry County,58,120,2.5,55.5
NC-173,Swain County,53.3,116,1.7,51.6
NC-175,Transylvania County,55.5,122,2.2,53.3
NC-177,Tyrrell County,63.2,123,2.5,60.7
NC-179,Union County,62.8,124,2.7,60.1
NC-181,Vance County,60.3,123,2.7,57.6
NC-183,Wake County,61.5,123,2.3,59.2
NC-185,Warren County,60.7,123,2.9,57.8
NC-187,Washington County,63.1,125,2.9,60.2
NC-189,Watauga County,52.1,118,2.1,50
NC-191,Wayne County,63.3,124,2.7,60.6
NC-193,Wilkes County,58.2,123,2.4,55.8
NC-195,Wilson County,62.4,124,2.5,59.9
NC-197,Yadkin County,59,121,2.5,56.5
NC-199,Yancey County,52.7,121,2.2,50.5
ND-001,Adams County,41.4,59,0,41.4
ND-003,Barnes County,39.7,59,0,39.7
ND-005,Benson County,38.3,70,0.4,37.9
ND-007,Billings County,41.4,59,-0.1,41.5
ND-009,Bottineau County,37.7,57,-0.1,37.8
ND-011,Bowman County,41.5,45,-0.5,42
ND-013,Burke County,37.2,48,-0.4,37.6
ND-015,Burleigh County,40.2,64,0,40.2
ND-017,Cass County,40.3,59,-0.2,40.5
ND-019,Cavalier County,36.8,81,0.6,36.2
ND-021,Dickey County,40.7,54,-0.4,41.1
ND-023,Divide County,37.9,59,-0.1,38
ND-025,Dunn County,40.8,61,0,40.8
ND-027,Eddy County,38.7,62,0.1,38.6
ND-029,Emmons County,40.8,50,-0.6,41.4
ND-031,Foster County,38.8,58,-0.1,38.9
ND-033,Golden Valley County,41.5,51,-0.4,41.9
ND-035,Grand Forks County,38.8,57,-0.1,38.9
ND-037,Grant County,41.6,66,0.1,41.5
ND-039,Griggs County,38.6,62,0,38.6
ND-041,Hettinger County,41.1,59,0,41.1
ND-043,Kidder County,39,51,-0.4,39.4
ND-045,LaMoure County,40.4,58,-0.3,40.7
ND-047,Logan County,39.4,49,-0.6,40
ND-049,McHenry County,39,56,-0.1,39.1
ND-051,McIntosh County,39.5,40,-1,40.5
ND-053,McKenzie County,40.8,60,0.1,40.7
ND-055,McLean County,40.1,61,0,40.1
ND-057,Mercer County,40.8,62,-0.1,40.9
ND-059,Morton County,41.1,62,0,41.1
ND-061,Mountrail County,38.9,66,0.1,38.8
ND-063,Nelson County,37.9,67,0.1,37.8
ND-065,Oliver County,40.6,54,-0.4,41
ND-067,Pembina County,38.6,87,1.1,37.5
ND-069,Pierce County,37.9,68,0.2,37.7
ND-071,Ramsey County,37.9,71,0.3,37.6
ND-073,Ransom County,40.5,47,-0.5,41
ND-075,Renville County,38.1,48,-0.5,38.6
ND-077,Richland County,41.2,58,-0.2,41.4
ND-079,Rolette County,36.5,74,0.4,36.1
ND-081,Sargent County,40.5,39,-0.9,41.4
ND-083,Sheridan County,39.4,66,0.2,39.2
ND-085,Sioux County,41.8,60,-0.2,42
ND-087,Slope County,41.7,54,-0.4,42.1
ND-089,Stark County,41,58,-0.2,41.2
ND-091,Steele County,38.5,46,-0.5,39
ND-093,Stutsman County,39.4,57,-0.3,39.7
ND-095,Towner County,37,80,0.6,36.4
ND-097,Traill County,39.4,45,-0.5,39.9
ND-099,Walsh County,38.4,74,0.5,37.9
ND-101,Ward County,39.1,54,-0.2,39.3
ND-103,Wells County,38.5,56,-0.2,38.7
ND-105,Williams County,39.6,69,0.4,39.2
OH-001,Adams County,55,117,2.2,52.8
OH-003,Allen County,51.5,100,1.4,50.1
OH-005,Ashland County,50.6,111,2,48.6
OH-007,Ashtabula County,49.8,112,2.4,47.4
OH-009,Athens County,53.9,116,2,51.9
OH-011,Auglaize County,51.2,92,1.2,50
OH-013,Belmont County,52.5,113,1.9,50.6
OH-015,Brown County,54.5,114,2.2,52.3
OH-017,Butler County,54.4,116,2.1,52.3
OH-019,Carroll County,51.5,115,2.2,49.3
OH-021,Champaign County,51.7,104,1.5,50.2
OH-023,Clark County,52.4,105,1.6,50.8
OH-025,Clermont County,55,115,2.2,52.8
OH-027,Clinton County,53.6,116,2.2,51.4
OH-029,Columbiana County,50.5,106,1.7,48.8
OH-031,Coshocton County,52.1,114,2.1,50
OH-033,Crawford County,51.1,113,2.1,49
OH-035,Cuyahoga County,51.2,110,2,49.2
OH-037,Darke County,52.2,111,1.9,50.3
OH-039,Defiance County,50.6,95,1.3,49.3
OH-041,Delaware County,52.5,108,1.7,50.8
OH-043,Erie County,51.3,99,1.2,50.1
OH-045,Fairfield County,53.4,116,2.1,51.3
OH-047,Fayette County,53.2,114,2,51.2
OH-049,Franklin County,53.7,115,2,51.7
OH-051,Fulton County,50.5,104,1.7,48.8
OH-053,Gallia County,55,108,1.5,53.5
OH-055,Geauga County,49.8,114,2.5,47.3
OH-057,Greene County,53.2,111,1.8,51.4
OH-059,Guernsey County,52.3,110,1.7,50.6
OH-061,Hamilton County,55.4,117,2.2,53.2
OH-063,Hancock County,52,114,2.2,49.8
OH-065,Hardin County,52.1,115,2.3,49.8
OH-067,Harrison County,52,114,2.1,49.9
OH-069,Henry County,51.2,106,1.7,49.5
OH-071,Highland County,54.2,120,2.5,51.7
OH-073,Hocking County,53.5,117,2.1,51.4
OH-075,Holmes County,51.5,116,2.3,49.2
OH-077,Huron County,50.6,104,1.3,49.3
OH-079,Jackson County,54.3,113,1.9,52.4
OH-081,Jefferson County,51.7,104,1.4,50.3
OH-083,Knox County,51,110,1.6,49.4
OH-085,Lake County,51,115,2.6,48.4
OH-087,Lawrence County,55.9,118,2.3,53.6
OH-089,Licking County,52.1,111,1.8,50.3
OH-091,Logan County,51.3,104,1.6,49.7
OH-093,Lorain County,50.7,86,1,49.7
OH-095,Lucas County,51.8,109,2,49.8
OH-097,Madison County,52.8,113,1.8,51
OH-099,Mahoning County,50.6,114,2.5,48.1
OH-101,Marion County,52,112,2,50
OH-103,Medina County,50.8,109,1.8,49
OH-105,Meigs County,54.3,104,1.5,52.8
OH-107,Mercer County,51.2,96,1.3,49.9
OH-109,Miami County,52.8,110,1.9,50.9
OH-111,Monroe County,53,111,1.8,51.2
OH-113,Montgomery County,53.3,105,1.7,51.6
OH-115,Morgan County,53.6,117,2.1,51.5
OH-117,Morrow County,50.9,110,1.7,49.2
OH-119,Muskingum County,53,117,2.2,50.8
OH-121,Noble County,53.1,113,1.9,51.2
OH-123,Ottawa County,51.7,106,1.6,50.1
OH-125,Paulding County,51.1,97,1.4,49.7
OH-127,Perry County,53,117,2.2,50.8
OH-129,Pickaway County,54.5,118,2.4,52.1
OH-131,Pike County,54.9,121,2.5,52.4
OH-133,Portage County,50.8,116,2.9,47.9
OH-135,Preble County,52.6,111,1.9,50.7
OH-137,Putnam County,51.5,103,1.7,49.8
OH-139,Richland County,50.5,114,2.2,48.3
OH-141,Ross County,54.6,119,2.5,52.1
OH-143,Sandusky County,51.5,106,1.4,50.1
OH-145,Scioto County,55.4,119,2.4,53
OH-147,Seneca County,51.2,106,1.6,49.6
OH-149,Shelby County,51.6,101,1.4,50.2
OH-151,Stark County,51.8,118,3,48.8
OH-153,Summit County,51.7,115,2.7,49
OH-155,Trumbull County,50.3,113,2.6,47.7
OH-157,Tuscarawas County,52.2,117,2.4,49.8
OH-159,Union County,52.2,109,1.7,50.5
OH-161,Van Wert County,51.1,93,1.2,49.9
OH-163,Vinton County,53.7,113,1.8,51.9
OH-165,Warren County,54.2,111,2,52.2
OH-167,Washington County,54.4,117,2.2,52.2
OH-169,Wayne County,51,111,2,49
OH-171,Williams County,49.8,97,1.4,48.4
OH-173,Wood County,51.8,108,2,49.8
OH-175,Wyandot County,52.2,116,2.3,49.9
OK-001,Adair County,59.2,87,0.6,58.6
OK-003,Alfalfa County,58.8,92,0.8,58
OK-005,Atoka County,62.5,86,0.5,62
OK-007,Beaver County,57.7,97,1,56.7
OK-009,Beckham County,61,107,1.7,59.3
OK-011,Blaine County,59.8,96,0.9,58.9
OK-013,Bryan County,63.4,97,0.8,62.6
OK-015,Caddo County,61,102,1.1,59.9
OK-017,Canadian County,60.3,91,0.9,59.4
OK-019,Carter County,62.5,75,0.1,62.4
OK-021,Cherokee County,59.9,78,0.4,59.5
OK-023,Choctaw County,63.1,97,1,62.1
OK-025,Cimarron County,55,80,0.5,54.5
OK-027,Cleveland County,61,84,0.5,60.5
OK-029,Coal County,62.2,81,0.3,61.9
OK-031,Comanche County,62.3,99,1.1,61.2
OK-033,Cotton County,63.2,95,0.8,62.4
OK-035,Craig County,58.7,66,0.1,58.6
OK-037,Creek County,60,72,0.1,59.9
OK-039,Custer County,60.1,103,1.2,58.9
OK-041,Delaware County,58.8,74,0.3,58.5
OK-043,Dewey County,59.1,97,0.9,58.2
OK-045,Ellis County,58.5,103,1.2,57.3
OK-047,Garfield County,59.3,89,0.7,58.6
OK-049,Garvin County,61.9,86,0.4,61.5
OK-051,Grady County,61.4,100,1.1,60.3
OK-053,Grant County,58.6,86,0.6,58
OK-055,Greer County,62,109,1.6,60.4
OK-057,Harmon County,62.5,111,1.7,60.8
OK-059,Harper County,58,85,0.6,57.4
OK-061,Haskell County,61.5,78,0.4,61.1
OK-063,Hughes County,61.4,79,0.3,61.1
OK-065,Jackson County,63,110,1.6,61.4
OK-067,Jefferson County,63.2,81,0.2,63
OK-069,Johnston County,62.5,82,0.3,62.2
OK-071,Kay County,58.5,72,0.2,58.3
OK-073,Kingfisher County,60.1,86,0.4,59.7
OK-075,Kiowa County,62,108,1.5,60.5
OK-077,Latimer County,61.1,74,0.1,61
OK-079,Le Flore County,61.2,94,0.9,60.3
OK-081,Lincoln County,60.1,52,-0.3,60.4
OK-083,Logan County,59.9,66,0.2,59.7
OK-085,Love County,63.3,79,0.2,63.1
OK-087,McClain County,61.5,94,0.9,60.6
OK-089,McCurtain County,62.6,114,1.7,60.9
OK-091,McIntosh County,61.6,83,0.4,61.2
OK-093,Major County,59.4,98,0.8,58.6
OK-095,Marshall County,63.2,83,0.3,62.9
OK-097,Mayes County,59.4,53,-0.2,59.6
OK-099,Murray County,62,79,0.1,61.9
OK-101,Muskogee County,61.3,87,0.5,60.8
OK-103,Noble County,59.5,85,0.4,59.1
OK-105,Nowata County,58.8,70,0.2,58.6
OK-107,Okfuskee County,60.8,73,0.1,60.7
OK-109,Oklahoma County,60.4,73,0.3,60.1
OK-111,Okmulgee County,61,76,0.2,60.8
OK-113,Osage County,58.7,68,0.2,58.5
OK-115,Ottawa County,59,95,0.8,58.2
OK-117,Pawnee County,59.6,81,0.3,59.3
OK-119,Payne County,59.6,61,0.1,59.5
OK-121,Pittsburg County,61.6,78,0.1,61.5
OK-123,Pontotoc County,61.7,80,0.3,61.4
OK-125,Pottawatomie County,61,72,0.2,60.8
OK-127,Pushmataha County,61.9,94,0.8,61.1
OK-129,Roger Mills County,59.9,106,1.5,58.4
OK-131,Rogers County,59.8,78,0.3,59.5
OK-133,Seminole County,61.1,76,0.1,61
OK-135,Sequoyah County,61.3,95,0.8,60.5
OK-137,Stephens County,62.2,90,0.5,61.7
OK-139,Texas County,56.9,90,0.9,56
OK-141,Tillman County,63.3,107,1.2,62.1
OK-143,Tulsa County,60.2,80,0.3,59.9
OK-145,Wagoner County,60.7,76,0.2,60.5
OK-147,Washington County,58.8,71,0.2,58.6
OK-149,Washita County,60.9,104,1.3,59.6
OK-151,Woods County,58.3,92,0.7,57.6
OK-153,Woodward County,58.4,94,0.8,57.6
OR-001,Baker County,46.3,115,1.9,44.4
OR-003,Benton County,52.9,113,1.4,51.5
OR-005,Clackamas County,49.6,120,2,47.6
OR-007,Clatsop County,50.8,118,1.9,48.9
OR-009,Columbia County,51.6,117,1.9,49.7
OR-011,Coos County,53.3,114,2,51.3
OR-013,Crook County,46.3,112,1.6,44.7
OR-015,Curry County,53.6,119,2,51.6
OR-017,Deschutes County,44.9,112,1.6,43.3
OR-019,Douglas County,51.7,115,1.9,49.8
OR-021,Gilliam County,51.2,116,2.1,49.1
OR-023,Grant County,44.6,103,1.3,43.3
OR-025,Harney County,46.5,107,1.8,44.7
OR-027,Hood River County,46.8,120,2.3,44.5
OR-029,Jackson County,51.2,116,1.9,49.3
OR-031,Jefferson County,48.2,116,1.7,46.5
OR-033,Josephine County,52,118,2.2,49.8
OR-035,Klamath County,45.4,117,2.1,43.3
OR-037,Lake County,45.7,110,1.7,44
OR-039,Lane County,50.7,116,1.6,49.1
OR-041,Lincoln County,52.2,112,1.3,50.9
OR-043,Linn County,50.3,118,1.8,48.5
OR-045,Malheur County,48.7,108,1.7,47
OR-047,Marion County,51,120,1.9,49.1
OR-049,Morrow County,50.6,117,2.1,48.5
OR-051,Multnomah County,52.7,120,2.2,50.5
OR-053,Polk County,52.8,117,1.9,50.9
OR-055,Sherman County,51.1,119,2.1,49
OR-057,Tillamook County,50.5,118,1.8,48.7
OR-059,Umatilla County,49.6,118,2.1,47.5
OR-061,Union County,45,112,1.6,43.4
OR-063,Wallowa County,43.9,101,1.3,42.6
OR-065,Wasco County,49.4,119,2,47.4
OR-067,Washington County,52.1,119,2,50.1
OR-069,Wheeler County,47.6,107,1.3,46.3
OR-071,Yamhill County,52.8,119,1.9,50.9
PA-001,Adams County,53.2,112,2,51.2
PA-003,Allegheny County,52.2,106,1.6,50.6
PA-005,Armstrong County,50.7,114,2,48.7
PA-007,Beaver County,51.2,96,1.1,50.1
PA-009,Bedford County,51.4,113,1.8,49.6
PA-011,Berks County,53.1,117,2.5,50.6
PA-013,Blair County,50,109,1.5,48.5
PA-015,Bradford County,47.7,111,1.8,45.9
PA-017,Bucks County,53.9,119,3,50.9
PA-019,Butler County,50.1,103,1.4,48.7
PA-021,Cambria County,48.4,108,1.4,47
PA-023,Cameron County,47.2,83,0.6,46.6
PA-025,Carbon County,48.8,112,2.2,46.6
PA-027,Centre County,48.9,93,0.8,48.1
PA-029,Chester County,53.9,111,2.4,51.5
PA-031,Clarion County,49.2,113,2.1,47.1
PA-033,Clearfield County,48.2,103,1.3,46.9
PA-035,Clinton County,48.5,93,0.8,47.7
PA-037,Columbia County,49.7,113,1.8,47.9
PA-039,Crawford County,48.7,112,2.3,46.4
PA-041,Cumberland County,53.3,114,2.2,51.1
PA-043,Dauphin County,52.7,117,2.5,50.2
PA-045,Delaware County,55.7,115,2.6,53.1
PA-047,Elk County,47.8,115,2.3,45.5
PA-049,Erie County,48.9,114,2.3,46.6
PA-051,Fayette County,51.5,111,1.8,49.7
PA-053,Forest County,48.2,115,2.3,45.9
PA-055,Franklin County,52.7,107,1.7,51
PA-057,Fulton County,52.3,113,1.7,50.6
PA-059,Greene County,52.6,112,1.9,50.7
PA-061,Huntingdon County,51.4,112,1.6,49.8
PA-063,Indiana County,50.1,114,1.8,48.3
PA-065,Jefferson County,48.5,114,2.1,46.4
PA-067,Juniata County,52,109,1.5,50.5
PA-069,Lackawanna County,47.7,110,2,45.7
PA-071,Lancaster County,53.4,111,2.2,51.2
PA-073,Lawrence County,50.2,100,1.4,48.8
PA-075,Lebanon County,52.7,117,2.5,50.2
PA-077,Lehigh County,52.9,119,3.1,49.8
PA-079,Luzerne County,48.3,111,1.8,46.5
PA-081,Lycoming County,48.7,109,1.6,47.1
PA-083,McKean County,46.8,116,2.2,44.6
PA-085,Mercer County,49.4,110,2.1,47.3
PA-087,Mifflin County,51.1,104,1.2,49.9
PA-089,Monroe County,48.3,111,2.3,46
PA-091,Montgomery County,54.4,116,2.8,51.6
PA-093,Montour County,50.7,113,1.9,48.8
PA-095,Northampton County,52,119,3.1,48.9
PA-097,Northumberland County,50.9,113,1.9,49
PA-099,Perry County,52.5,113,2,50.5
PA-101,Philadelphia County,56.4,121,3.2,53.2
PA-103,Pike County,48,111,2.1,45.9
PA-105,Potter County,46,93,0.9,45.1
PA-107,Schuylkill County,50.3,114,2.2,48.1
PA-109,Snyder County,51.2,110,1.5,49.7
PA-111,Somerset County,49,116,2.1,46.9
PA-113,Sullivan County,46.3,111,1.6,44.7
PA-115,Susquehanna County,47,105,1.5,45.5
PA-117,Tioga County,46.7,105,1.4,45.3
PA-119,Union County,50.4,110,1.5,48.9
PA-121,Venango County,49.1,113,2.3,46.8
PA-123,Warren County,47.7,116,2.3,45.4
PA-125,Washington County,52.1,108,1.7,50.4
PA-127,Wayne County,46.9,109,1.7,45.2
PA-129,Westmoreland County,51.5,109,1.5,50
PA-131,Wyoming County,48.2,111,2,46.2
PA-133,York County,53.4,113,2.3,51.1
RI-001,Bristol County,52.6,118,2.8,49.8
RI-003,Kent County,51.6,122,3.2,48.4
RI-005,Newport County,52.4,116,2.8,49.6
RI-007,Providence County,51.1,120,2.9,48.2
RI-009,Washington County,52.2,122,3.5,48.7
SC-001,Abbeville County,63.3,120,2,61.3
SC-003,Aiken County,65.7,124,2.7,63
SC-005,Allendale County,65.8,118,2,63.8
SC-007,Anderson County,62.6,120,2.1,60.5
SC-009,Bamberg County,65.6,119,1.9,63.7
SC-011,Barnwell County,65.9,124,2.4,63.5
SC-013,Beaufort County,68.2,124,2.5,65.7
SC-015,Berkeley County,66.9,124,2.8,64.1
SC-017,Calhoun County,66,124,2.6,63.4
SC-019,Charleston County,67.4,123,2.7,64.7
SC-021,Cherokee County,61.3,119,1.8,59.5
SC-023,Chester County,62.7,120,2,60.7
SC-025,Chesterfield County,64.1,124,3,61.1
SC-027,Clarendon County,65.8,124,2.4,63.4
SC-029,Colleton County,66.5,121,2.3,64.2
SC-031,Darlington County,65,124,2.9,62.1
SC-033,Dillon County,65.2,124,3,62.2
SC-035,Dorchester County,66.9,124,2.8,64.1
SC-037,Edgefield County,64.9,123,2.3,62.6
SC-039,Fairfield County,63.8,123,2.1,61.7
SC-041,Florence County,65.7,124,2.8,62.9
SC-043,Georgetown County,65.4,119,1.7,63.7
SC-045,Greenville County,61.5,121,2.3,59.2
SC-047,Greenwood County,63.6,119,1.9,61.7
SC-049,Hampton County,66,117,1.8,64.2
SC-051,Horry County,65.1,122,2.3,62.8
SC-053,Jasper County,67.3,122,2.2,65.1
SC-055,Kershaw County,64.1,124,2.5,61.6
SC-057,Lancaster County,62.9,124,2.5,60.4
SC-059,Laurens County,62.8,119,1.8,61
SC-061,Lee County,64.9,124,2.6,62.3
SC-063,Lexington County,65.3,124,2.9,62.4
SC-065,McCormick County,64.2,122,2,62.2
SC-067,Marion County,65.6,124,2.7,62.9
SC-069,Marlboro County,65,125,3.2,61.8
SC-071,Newberry County,63.7,120,2.1,61.6
SC-073,Oconee County,61,113,1.5,59.5
SC-075,Orangeburg County,66.1,124,2.5,63.6
SC-077,Pickens County,61.5,123,2.4,59.1
SC-079,Richland County,65.2,122,2.4,62.8
SC-081,Saluda County,64.2,122,2.2,62
SC-083,Spartanburg County,62.1,122,2.3,59.8
SC-085,Sumter County,65.2,123,2.2,63
SC-087,Union County,62.6,120,1.9,60.7
SC-089,Williamsburg County,65.9,124,2.4,63.5
SC-091,York County,62,121,2.1,59.9
SD-003,Aurora County,45.1,47,-0.6,45.7
SD-005,Beadle County,43.9,46,-0.6,44.5
SD-007,Bennett County,46.2,69,0.1,46.1
SD-009,Bon Homme County,46.5,33,-0.8,47.3
SD-011,Brookings County,42.3,51,-0.5,42.8
SD-013,Brown County,41.9,60,-0.1,42
SD-015,Brule County,45.8,56,-0.2,46
SD-017,Buffalo County,44.6,47,-0.6,45.2
SD-019,Butte County,43.8,41,-0.8,44.6
